CustomerID,VehicleMake,VehicleModel,VehicleYOM
Cust10932,Accura,Maxima,2014
Cust10933,Nissan,TL,2014
Cust10935,Toyota,Camry,2004
Cust10936,Jeep,Silverado,1996
Cust10937,Chevrolet,Silverado,1997
Cust1094,Ford,Fusion,2009
Cust10940,Nissan,92x,2013
Cust10941,Saab,Maxima,2011
Cust10942,Saab,95,2010
Cust10943,Toyota,Camry,2009
Cust10944,Toyota,Camry,2007
Cust10945,Toyota,MDX,2004
Cust10948,Saab,92x,2007
Cust10949,BMW,3 Series,2007
Cust1095,Mercedes,ML350,2005
Cust10951,Accura,3 Series,1995
Cust10952,Saab,93,1997
Cust10953,Jeep,93,1997
Cust10954,Accura,Ultima,2004
Cust10955,Accura,Ultima,2007
Cust10956,Accura,MDX,2004
Cust10957,Suburu,MDX,2004
Cust10959,Ford,Escape,2003
Cust1096,Toyota,Highlander,2001
Cust10961,Chevrolet,Malibu,1997
Cust10962,Ford,Civic,2008
Cust10963,Honda,Civic,2008
Cust10964,Accura,RSX,1998
Cust10965,Accura,RSX,1998
Cust10967,BMW,X5,1998
Cust10968,Dodge,95,2006
Cust10969,Dodge,95,2005
Cust10970,Suburu,Forrestor,2001
Cust10971,Suburu,Forrestor,2000
Cust10973,Volkswagen,Neon,2009
Cust10974,Nissan,Legacy,2002
Cust10975,Nissan,Ultima,2005
Cust10976,Toyota,93,2012
Cust10977,Toyota,93,2012
Cust1098,Nissan,Pathfinder,2013
Cust10980,Honda,TL,2007
Cust10981,Accura,Civic,2013
Cust10982,Chevrolet,Malibu,2014
Cust10983,Chevrolet,Malibu,2004
Cust10985,Nissan,Pathfinder,2014
Cust10986,Accura,TL,2001
Cust10987,Accura,MDX,2001
Cust10988,Nissan,Pathfinder,2008
Cust10989,Nissan,Pathfinder,2002
Cust1099,Saab,95,1999
Cust10991,Volkswagen,Passat,2011
Cust10992,Chevrolet,Silverado,2007
Cust10993,Chevrolet,Silverado,1998
Cust10994,Honda,Accord,2000
Cust10995,Honda,Legacy,2003
Cust10997,Volkswagen,Passat,2008
Cust10998,Suburu,Pathfinder,2000
Cust10999,Suburu,Pathfinder,1999
Cust1100,Audi,A3,2007
Cust11003,Mercedes,95,2003
Cust11004,Dodge,RAM,2005
Cust11006,Jeep,Wrangler,2012
Cust11009,Saab,92x,1997
Cust1101,Saab,92x,2007
Cust11010,Mercedes,F150,2004
Cust11011,Audi,Jetta,2004
Cust11012,Dodge,Neon,1996
Cust11013,Toyota,Highlander,2008
Cust11014,Suburu,Maxima,2006
Cust11015,Suburu,M5,2012
Cust11016,Accura,TL,2014
Cust11018,Chevrolet,Tahoe,2012
Cust11019,Audi,RSX,2010
Cust1102,Saab,95,2004
Cust11020,Ford,Escape,2001
Cust11022,Saab,95,2011
Cust11023,Accura,Legacy,2010
Cust11024,Toyota,Corolla,2005
Cust11025,BMW,3 Series,1998
Cust11026,Suburu,RAM,2014
Cust11027,Audi,A3,1997
Cust11028,Suburu,Legacy,2001
Cust11029,Jeep,Wrangler,2012
Cust11030,BMW,X5,2010
Cust11031,Dodge,RAM,2011
Cust11032,Suburu,E400,2003
Cust11034,Suburu,MDX,2002
Cust11035,Ford,Civic,2013
Cust11036,Ford,F150,2001
Cust11037,Mercedes,C300,1996
Cust11038,Volkswagen,Pathfinder,2004
Cust1104,Toyota,Highlander,2008
Cust11040,Suburu,Impreza,2000
Cust11041,Suburu,Forrestor,2001
Cust11042,Chevrolet,F150,2009
Cust11043,Accura,MDX,1996
Cust11044,Dodge,RAM,2013
Cust11045,BMW,3 Series,2014
Cust11046,Saab,93,2009
Cust11047,Ford,Escape,2002
Cust11049,BMW,M5,2006
Cust11050,BMW,X6,1998
Cust11051,Mercedes,A5,1998
Cust11052,Ford,F150,2008
Cust11053,Chevrolet,Malibu,1998
Cust11054,Toyota,C300,2008
Cust11055,BMW,X6,2002
Cust11056,Ford,Fusion,2009
Cust11058,Saab,93,2004
Cust11059,Saab,95,2002
Cust11060,Accura,MDX,2002
Cust11061,Accura,Forrestor,2005
Cust11062,Nissan,Maxima,2008
Cust11063,Volkswagen,Jetta,2003
Cust11064,Volkswagen,Legacy,2004
Cust11068,Saab,93,1996
Cust1107,Saab,95,2000
Cust11070,Ford,RAM,2009
Cust11071,BMW,ML350,2010
Cust11072,Toyota,Corolla,2001
Cust11073,Saab,E400,2005
Cust11074,Audi,A3,2000
Cust11075,Saab,Tahoe,2009
Cust11078,Toyota,Highlander,2008
Cust11079,Chevrolet,Malibu,2013
Cust1108,Volkswagen,Passat,1997
Cust11080,Mercedes,Jetta,2011
Cust11082,Volkswagen,RAM,2008
Cust11083,BMW,X5,2004
Cust11087,Ford,Fusion,2015
Cust11088,BMW,3 Series,2006
Cust1109,Saab,93,2000
Cust11090,Saab,MDX,1995
Cust11091,BMW,Legacy,2012
Cust11092,Ford,A3,2008
Cust11095,Chevrolet,Malibu,2000
Cust11096,Dodge,Tahoe,2007
Cust11097,Ford,Fusion,2012
Cust11098,Jeep,Ultima,2000
Cust11099,BMW,3 Series,2004
Cust1110,Nissan,Ultima,2006
Cust11100,Ford,Escape,2014
Cust11101,BMW,X5,2011
Cust11102,Ford,Camry,2006
Cust11103,BMW,X5,1995
Cust11105,Accura,Forrestor,2003
Cust11106,Chevrolet,Tahoe,2012
Cust11109,Audi,A3,2009
Cust1111,Dodge,RAM,2010
Cust11113,Accura,92x,2010
Cust11114,Toyota,Camry,2013
Cust11115,BMW,3 Series,1997
Cust11116,Audi,E400,2010
Cust11117,Chevrolet,TL,1999
Cust11118,Mercedes,ML350,2002
Cust11119,Mercedes,E400,2008
Cust11120,Suburu,Legacy,2010
Cust11121,Saab,95,2003
Cust11122,Nissan,Highlander,2012
Cust11123,Jeep,Wrangler,2014
Cust11125,Dodge,Neon,2003
Cust11126,Volkswagen,Jetta,2009
Cust11129,Jeep,Civic,2000
Cust1113,BMW,X5,2001
Cust11130,Volkswagen,Jetta,2002
Cust11131,Suburu,Malibu,1999
Cust11132,Nissan,Pathfinder,2009
Cust11133,Audi,A3,2005
Cust11134,Chevrolet,Malibu,1995
Cust11135,Toyota,RSX,2012
Cust11136,Mercedes,Malibu,2015
Cust11138,Chevrolet,Malibu,2013
Cust11139,Honda,CRV,2007
Cust1114,Saab,93,2007
Cust11140,Ford,Passat,2003
Cust11141,Accura,Maxima,2005
Cust11142,Mercedes,C300,2013
Cust11143,Saab,92x,2013
Cust11145,Saab,95,2011
Cust11146,Nissan,Pathfinder,2004
Cust11147,Honda,X6,2013
Cust11149,Suburu,Impreza,2003
Cust11150,Suburu,Legacy,2008
Cust11151,Saab,92x,2012
Cust11153,Saab,93,1995
Cust11154,Accura,M5,2008
Cust11155,Audi,A3,2006
Cust11156,BMW,C300,2006
Cust11157,Ford,Legacy,2000
Cust11158,Toyota,Corolla,2005
Cust11161,Audi,TL,2012
Cust11162,Ford,Escape,1998
Cust11163,BMW,X6,2007
Cust11165,Audi,Silverado,1998
Cust11166,Toyota,Highlander,2000
Cust11167,Accura,MDX,2003
Cust11168,Jeep,Wrangler,1999
Cust11169,Accura,X5,2008
Cust1117,Suburu,Legacy,2002
Cust11170,Saab,Wrangler,2015
Cust11172,Audi,CRV,2011
Cust11173,Volkswagen,Passat,2005
Cust11174,Volkswagen,Highlander,2006
Cust11175,Dodge,RAM,2010
Cust11176,Nissan,Ultima,2008
Cust11177,Dodge,RAM,1998
Cust11178,Audi,92x,2010
Cust11179,Suburu,Accord,2003
Cust1118,Toyota,Highlander,2011
Cust11180,Saab,92x,2013
Cust11181,Volkswagen,Jetta,2002
Cust11182,Audi,RAM,2010
Cust11183,Ford,E400,2006
Cust11184,Saab,92x,2012
Cust11185,Toyota,E400,2014
Cust11186,Chevrolet,Malibu,2003
Cust11187,Saab,95,1999
Cust11189,Audi,TL,2001
Cust1119,Ford,Fusion,2015
Cust11190,Volkswagen,Camry,2013
Cust11191,Dodge,Neon,2014
Cust11192,Dodge,RAM,2001
Cust11193,Volkswagen,Ultima,2008
Cust11194,Audi,A5,2002
Cust11196,Volkswagen,Pathfinder,1999
Cust11197,Chevrolet,Tahoe,2007
Cust11198,Dodge,Highlander,2000
Cust1120,BMW,3 Series,2010
Cust11201,Ford,F150,2000
Cust11202,Jeep,Wrangler,2005
Cust11203,Saab,93,2000
Cust11204,BMW,X6,2004
Cust11205,Chevrolet,Silverado,2012
Cust11207,Ford,Escape,2001
Cust11208,Accura,MDX,2001
Cust1121,Volkswagen,Passat,2000
Cust11210,Toyota,Maxima,2000
Cust11211,BMW,Silverado,2013
Cust11212,Chevrolet,Wrangler,1996
Cust11214,Mercedes,ML350,2000
Cust11215,Mercedes,ML350,2009
Cust11219,Accura,TL,2002
Cust1122,Ford,Fusion,2008
Cust11220,Audi,A5,2002
Cust11221,Honda,CRV,2001
Cust11222,Jeep,92x,2013
Cust11223,Nissan,Ultima,1999
Cust11226,BMW,93,2005
Cust11227,Suburu,Legacy,2013
Cust11228,Honda,Corolla,2014
Cust1123,Nissan,Maxima,1999
Cust11230,Nissan,Ultima,1998
Cust11231,BMW,X5,2002
Cust11232,Accura,MDX,1997
Cust11233,Jeep,Highlander,2006
Cust11234,Toyota,Corolla,2005
Cust11235,Dodge,RAM,2010
Cust11236,Honda,Civic,2010
Cust11237,Audi,A3,2011
Cust11238,Nissan,Pathfinder,2006
Cust11239,Dodge,RAM,2000
Cust11240,Jeep,Wrangler,2013
Cust11241,Toyota,Camry,2008
Cust11242,Suburu,Legacy,2002
Cust11244,Accura,TL,2002
Cust11245,BMW,M5,2003
Cust11246,Mercedes,ML350,2000
Cust11247,Saab,95,1999
Cust11248,Saab,Neon,1999
Cust11249,Saab,93,1996
Cust11250,Honda,3 Series,1997
Cust11251,Suburu,Impreza,1998
Cust11253,Suburu,Legacy,2004
Cust11254,Mercedes,E400,2009
Cust11255,Audi,A5,2009
Cust11256,Volkswagen,Jetta,2002
Cust11257,Toyota,CRV,2011
Cust11258,Mercedes,Forrestor,2006
Cust1126,Ford,Escape,2013
Cust11261,Accura,Fusion,1996
Cust11262,Suburu,Impreza,2010
Cust11263,Saab,92x,2005
Cust11264,Toyota,Camry,2002
Cust11265,Volkswagen,Passat,2006
Cust11266,Toyota,Highlander,1999
Cust11267,BMW,X5,2002
Cust11268,Saab,Passat,2001
Cust11269,Honda,Accord,2015
Cust1127,Suburu,Impreza,2001
Cust11270,Suburu,F150,2006
Cust11272,Volkswagen,92x,2006
Cust11273,Dodge,Neon,2013
Cust11275,Audi,Wrangler,2007
Cust11276,Audi,A5,2009
Cust11277,Dodge,Malibu,2010
Cust11278,Audi,A5,2009
Cust11279,Ford,Escape,2008
Cust1128,BMW,M5,1998
Cust11280,Mercedes,E400,2010
Cust11281,Suburu,Accord,2003
Cust11282,Nissan,Ultima,2002
Cust11283,Suburu,Legacy,2004
Cust11285,Mercedes,Highlander,2006
Cust11286,Dodge,RAM,2004
Cust11288,Jeep,MDX,2014
Cust11289,Ford,Fusion,2010
Cust1129,BMW,X5,2006
Cust11290,Honda,Civic,1998
Cust11291,Saab,95,2007
Cust11292,Chevrolet,Malibu,2011
Cust11293,Saab,Wrangler,2005
Cust11294,Mercedes,Escape,2007
Cust11295,Audi,A5,2004
Cust11296,Ford,Escape,2004
Cust11297,Toyota,Corolla,2000
Cust11298,Jeep,Forrestor,2006
Cust11299,Chevrolet,RAM,2006
Cust11300,Ford,X5,1995
Cust11301,BMW,M5,2008
Cust11302,BMW,Grand Cherokee,2003
Cust11303,Chevrolet,Tahoe,2006
Cust11304,Mercedes,Grand Cherokee,2002
Cust11306,Suburu,Legacy,2005
Cust11307,Mercedes,ML350,2013
Cust11308,Jeep,Grand Cherokee,2007
Cust11309,Jeep,Impreza,2000
Cust1131,Ford,Escape,1999
Cust11310,Accura,RSX,2008
Cust11311,Volkswagen,Tahoe,1996
Cust11313,Toyota,Corolla,2007
Cust11315,BMW,X5,2013
Cust11316,Nissan,Legacy,2012
Cust11317,Ford,Maxima,2014
Cust11318,Dodge,Neon,1999
Cust1132,Dodge,RAM,2012
Cust11321,Honda,C300,2002
Cust11322,Saab,95,1996
Cust11323,Honda,Legacy,1997
Cust11324,Audi,A5,2003
Cust11325,Nissan,Pathfinder,2010
Cust11326,Dodge,Neon,2005
Cust11328,Jeep,Wrangler,2011
Cust11329,Chevrolet,Neon,2013
Cust1133,Nissan,Pathfinder,2013
Cust11331,Chevrolet,Malibu,2009
Cust11332,Ford,Fusion,2012
Cust11333,Dodge,X6,2003
Cust11334,Toyota,Camry,2009
Cust11336,Audi,A3,1997
Cust11338,Chevrolet,Malibu,2010
Cust11339,Dodge,Escape,2005
Cust1134,Jeep,Wrangler,2002
Cust11343,Honda,A5,2004
Cust11345,Suburu,Ultima,2006
Cust11346,Saab,92x,1997
Cust11347,Chevrolet,Tahoe,2007
Cust11350,Volkswagen,Jetta,1998
Cust11352,BMW,Pathfinder,2000
Cust11353,Nissan,Maxima,2002
Cust11354,Nissan,Ultima,2009
Cust11356,Volkswagen,Jetta,2006
Cust11357,Toyota,3 Series,2014
Cust11358,Jeep,Wrangler,2006
Cust11359,Ford,Fusion,2002
Cust1136,Volkswagen,Passat,1996
Cust11360,Accura,Malibu,2005
Cust11361,Chevrolet,RAM,2012
Cust11362,Mercedes,C300,2013
Cust11363,Toyota,RAM,2002
Cust11364,Jeep,Grand Cherokee,2006
Cust11365,Saab,M5,2009
Cust11367,Toyota,Highlander,2014
Cust11368,Accura,Malibu,2000
Cust11369,Accura,MDX,2002
Cust1137,Ford,Escape,2015
Cust11370,Saab,95,2013
Cust11371,Honda,Civic,2005
Cust11372,Mercedes,E400,2014
Cust11373,Nissan,Ultima,2005
Cust11374,Accura,TL,2004
Cust11376,Accura,MDX,2011
Cust11377,Accura,Passat,2008
Cust11378,Honda,Wrangler,2006
Cust11379,Mercedes,Camry,2011
Cust1138,BMW,X5,2010
Cust11380,Volkswagen,Jetta,2006
Cust11382,Nissan,X5,1998
Cust11383,Honda,Civic,1998
Cust11386,Jeep,Wrangler,2013
Cust11387,Chevrolet,Tahoe,2014
Cust11388,Dodge,RSX,2002
Cust11390,BMW,X6,2003
Cust11393,Jeep,Grand Cherokee,2003
Cust11396,Accura,MDX,2007
Cust11398,Jeep,Grand Cherokee,2010
Cust11399,Mercedes,C300,2013
Cust1140,BMW,X5,1995
Cust11402,Volkswagen,Jetta,2008
Cust11403,BMW,Ultima,1996
Cust11404,Audi,A3,2007
Cust11405,Volkswagen,Jetta,1996
Cust11406,Mercedes,E400,2012
Cust11407,Saab,92x,2006
Cust11408,Suburu,RAM,1998
Cust11410,Audi,A5,2003
Cust11411,Accura,TL,2011
Cust11413,Honda,Jetta,2001
Cust11414,Honda,RSX,2000
Cust11415,Nissan,Pathfinder,2009
Cust11416,Saab,95,2013
Cust11417,Ford,F150,2005
Cust11418,Accura,TL,1998
Cust11419,Toyota,Camry,2012
Cust1142,Suburu,Forrestor,2001
Cust11420,Chevrolet,A3,2004
Cust11421,Chevrolet,Silverado,2008
Cust11422,Dodge,RAM,1998
Cust11423,Jeep,Grand Cherokee,2002
Cust11424,Saab,92x,2009
Cust11425,Toyota,Highlander,2006
Cust11427,BMW,3 Series,2013
Cust11428,Volkswagen,Jetta,1999
Cust1143,Chevrolet,Silverado,2013
Cust11430,Accura,RAM,2006
Cust11432,BMW,Camry,2008
Cust11433,Audi,A3,2005
Cust11434,Ford,Escape,2006
Cust11436,Ford,Fusion,2010
Cust11437,Toyota,Corolla,2008
Cust11438,Honda,CRV,2011
Cust11439,Chevrolet,Ultima,1998
Cust1144,Accura,MDX,2012
Cust11440,Toyota,Camry,2013
Cust11441,Dodge,ML350,2011
Cust11443,Audi,A3,2006
Cust11444,Volkswagen,Tahoe,1996
Cust11446,Dodge,Neon,2001
Cust11448,Volkswagen,92x,2006
Cust11449,Saab,A3,2005
Cust1145,Accura,MDX,2011
Cust11451,Toyota,MDX,2002
Cust11453,Accura,MDX,1996
Cust11455,Nissan,RSX,2001
Cust11456,Volkswagen,Jetta,1996
Cust1146,Accura,TL,2002
Cust11460,BMW,X5,2001
Cust11462,Toyota,Camry,2008
Cust11463,Nissan,Civic,1999
Cust11465,Jeep,Wrangler,2008
Cust11466,Jeep,Grand Cherokee,2007
Cust11467,Ford,F150,1997
Cust11468,Jeep,Grand Cherokee,1997
Cust11469,Nissan,RAM,1997
Cust1147,BMW,X6,1996
Cust11470,Accura,E400,1999
Cust11471,Ford,Fusion,2008
Cust11472,Toyota,F150,2010
Cust11473,Chevrolet,Malibu,2007
Cust11474,Saab,MDX,2004
Cust11475,Accura,MDX,2006
Cust11477,Saab,95,1999
Cust11478,Suburu,Impreza,1998
Cust11479,Nissan,Ultima,2012
Cust1148,Nissan,Pathfinder,2014
Cust11480,Dodge,ML350,2005
Cust11481,Volkswagen,Legacy,1999
Cust11483,Volkswagen,Malibu,2009
Cust11484,Ford,F150,2013
Cust11485,Dodge,Neon,2000
Cust11486,Ford,Forrestor,2004
Cust11487,Saab,93,2010
Cust11489,Jeep,Wrangler,2001
Cust1149,Volkswagen,Jetta,2007
Cust11490,BMW,A5,2010
Cust11491,Accura,TL,2003
Cust11492,Ford,F150,2012
Cust11493,Nissan,Maxima,2012
Cust11496,Dodge,RAM,2006
Cust11497,Jeep,CRV,2012
Cust11498,Saab,95,2002
Cust11500,Audi,A5,1997
Cust11501,Toyota,Camry,2009
Cust11502,BMW,X5,2009
Cust11503,Jeep,Wrangler,2012
Cust11505,Dodge,Camry,2001
Cust11506,Dodge,Neon,2012
Cust11507,Toyota,Corolla,1997
Cust1151,Audi,A3,2014
Cust11510,Honda,93,2006
Cust11511,Ford,Fusion,2002
Cust11512,Dodge,F150,1997
Cust11513,Jeep,TL,2000
Cust11514,Saab,93,2005
Cust11515,Volkswagen,MDX,2007
Cust11516,Chevrolet,Silverado,2004
Cust11517,Saab,92x,2000
Cust11518,Saab,A3,2003
Cust11519,Audi,CRV,2003
Cust1152,Mercedes,C300,2009
Cust11520,Saab,92x,1996
Cust11521,BMW,X6,2010
Cust11522,Accura,TL,2006
Cust11523,Ford,Escape,2000
Cust11524,Audi,A3,2013
Cust11525,Audi,Accord,2003
Cust11528,Mercedes,E400,1997
Cust11530,Chevrolet,Malibu,1996
Cust11532,Mercedes,Accord,2001
Cust11533,Dodge,RAM,1998
Cust11534,Accura,TL,2001
Cust11535,Audi,A5,2011
Cust11536,Volkswagen,92x,2007
Cust11537,Dodge,RAM,2003
Cust11538,Dodge,RAM,2015
Cust11539,Volkswagen,MDX,2006
Cust11540,Accura,TL,2006
Cust11541,Dodge,Pathfinder,2000
Cust11542,Chevrolet,Silverado,2012
Cust11543,Suburu,Forrestor,1997
Cust11545,Audi,92x,2000
Cust11546,Dodge,Passat,2007
Cust11547,Accura,TL,2006
Cust11548,Jeep,93,2015
Cust11549,Volkswagen,Jetta,1999
Cust1155,Saab,93,2013
Cust11550,Saab,93,2011
Cust11551,Suburu,Legacy,1998
Cust11552,Chevrolet,Malibu,2004
Cust11553,Accura,MDX,2007
Cust11554,BMW,X5,2004
Cust11556,Dodge,RAM,1998
Cust11557,Jeep,Wrangler,2003
Cust11558,Ford,Fusion,2004
Cust1156,Audi,A5,1996
Cust11560,Accura,TL,2000
Cust11561,Chevrolet,Tahoe,2000
Cust11562,Mercedes,Wrangler,2005
Cust11563,BMW,Maxima,2013
Cust11564,Dodge,RAM,1995
Cust11566,Accura,MDX,1997
Cust11567,Saab,93,2003
Cust11568,Nissan,Maxima,2000
Cust11569,Chevrolet,Tahoe,1999
Cust11570,Dodge,C300,2012
Cust11571,Suburu,Forrestor,2002
Cust11572,Suburu,Impreza,2010
Cust11574,Suburu,Forrestor,2004
Cust11575,Toyota,A5,2007
Cust11576,Volkswagen,Jetta,2011
Cust11577,Chevrolet,Silverado,1995
Cust11578,Toyota,Highlander,1998
Cust11579,Saab,93,1995
Cust1158,Saab,92x,2013
Cust11581,Audi,A3,2001
Cust11582,Volkswagen,Passat,2014
Cust11584,Volkswagen,Jetta,2005
Cust11585,Nissan,Ultima,2003
Cust11586,Suburu,Legacy,2007
Cust11587,Ford,Fusion,2009
Cust11588,Dodge,Malibu,2013
Cust11589,Nissan,92x,1998
Cust1159,Suburu,Legacy,2013
Cust11590,Mercedes,E400,2008
Cust11592,Volkswagen,Passat,2014
Cust11593,Nissan,Pathfinder,2011
Cust11594,Suburu,Legacy,2009
Cust11595,Toyota,A3,2014
Cust11598,Saab,92x,2014
Cust11599,Nissan,Maxima,1997
Cust1160,Honda,Accord,1999
Cust11601,Accura,MDX,1998
Cust11602,Chevrolet,Tahoe,1998
Cust11603,Chevrolet,ML350,2009
Cust11605,Toyota,Camry,2010
Cust11606,Nissan,Pathfinder,2006
Cust11607,Audi,Escape,2000
Cust11608,Mercedes,ML350,2009
Cust11609,Audi,Fusion,2014
Cust11610,Chevrolet,Malibu,2001
Cust11613,Dodge,Passat,2007
Cust11614,Nissan,Pathfinder,2007
Cust11615,Honda,Civic,2009
Cust11617,Audi,A5,1999
Cust11619,Honda,Civic,2000
Cust1162,Chevrolet,Silverado,1997
Cust11620,Toyota,F150,1997
Cust11622,Suburu,Accord,2006
Cust11623,Accura,MDX,1999
Cust11624,Chevrolet,A5,1996
Cust11625,BMW,Neon,2011
Cust11626,Chevrolet,Pathfinder,2008
Cust11629,Mercedes,ML350,2010
Cust1163,Volkswagen,Passat,2002
Cust11630,Nissan,Pathfinder,2006
Cust11632,BMW,M5,2004
Cust11634,BMW,X5,1999
Cust11635,Jeep,Wrangler,2013
Cust11637,Jeep,Wrangler,2011
Cust11638,Saab,93,2003
Cust11639,Accura,RSX,2003
Cust1164,Dodge,Neon,1997
Cust11641,Jeep,Grand Cherokee,2000
Cust11643,Audi,A3,2015
Cust11644,Suburu,Impreza,2008
Cust11646,Dodge,Pathfinder,1998
Cust11647,Suburu,Legacy,2006
Cust11648,Accura,C300,2000
Cust11649,Dodge,Neon,2007
Cust1165,Mercedes,E400,2011
Cust11650,Nissan,Ultima,2003
Cust11651,Jeep,Wrangler,2001
Cust11652,Toyota,Camry,2000
Cust11654,Toyota,RAM,2006
Cust11655,Honda,RSX,2007
Cust11656,Jeep,Wrangler,2003
Cust11657,Chevrolet,Malibu,2002
Cust11659,Saab,93,1999
Cust1166,Suburu,Legacy,2012
Cust11660,Saab,93,2006
Cust11661,Mercedes,Escape,2006
Cust11662,Mercedes,ML350,2011
Cust11663,Accura,RSX,2003
Cust11664,Jeep,3 Series,2005
Cust11668,Volkswagen,Jetta,1998
Cust11669,BMW,X5,2012
Cust1167,Audi,A5,2012
Cust11673,Suburu,Corolla,2000
Cust11676,Chevrolet,Malibu,1999
Cust11677,Saab,92x,1997
Cust11678,Mercedes,C300,2008
Cust1168,Saab,95,1999
Cust11680,Honda,Accord,1997
Cust11681,Volkswagen,Jetta,2006
Cust11682,Saab,95,2014
Cust11687,Nissan,Pathfinder,2006
Cust11688,Jeep,Pathfinder,2004
Cust11689,Honda,CRV,2011
Cust1169,Toyota,Highlander,2015
Cust11690,Honda,Accord,2003
Cust11691,Honda,Silverado,2001
Cust11692,Mercedes,C300,2001
Cust11693,Dodge,RAM,1998
Cust11694,Accura,TL,2002
Cust11695,BMW,M5,2008
Cust11697,Ford,Fusion,2010
Cust11698,Honda,Wrangler,2007
Cust11699,Accura,MDX,2011
Cust11702,Honda,TL,1996
Cust11704,Toyota,CRV,2011
Cust11706,Jeep,TL,1996
Cust11708,Volkswagen,Pathfinder,2008
Cust11710,Jeep,A3,2006
Cust11711,Jeep,A3,2002
Cust11712,Suburu,Forrestor,1999
Cust11714,Suburu,Forrestor,2009
Cust11715,Ford,Escape,2010
Cust11716,Audi,A3,2000
Cust11717,Nissan,Maxima,1997
Cust11718,Audi,A3,2015
Cust11720,Volkswagen,CRV,2004
Cust11724,Dodge,RAM,1996
Cust11726,Saab,Camry,2012
Cust11727,Accura,Camry,2010
Cust11728,Honda,Silverado,2011
Cust11730,BMW,MDX,1995
Cust11731,Saab,Grand Cherokee,1998
Cust11733,Accura,Legacy,2011
Cust11734,Ford,Escape,1997
Cust11735,Chevrolet,C300,1999
Cust11736,Honda,Escape,2009
Cust11737,Accura,RSX,1998
Cust11739,Saab,95,2004
Cust1174,Volkswagen,Jetta,2014
Cust11741,Volkswagen,Jetta,2008
Cust11742,Suburu,Ultima,2004
Cust11743,Toyota,93,2012
Cust11744,Jeep,A3,2008
Cust11745,Honda,TL,2012
Cust11746,Saab,93,2009
Cust1175,Ford,Fusion,2002
Cust11750,Volkswagen,Passat,2011
Cust11752,Suburu,Accord,2002
Cust11753,Volkswagen,Jetta,2011
Cust11754,Suburu,Pathfinder,1999
Cust11755,Audi,A5,2000
Cust11756,Saab,95,2003
Cust11757,Chevrolet,Tahoe,2011
Cust11758,Dodge,RAM,2005
Cust11759,Mercedes,C300,2008
Cust1176,Jeep,Wrangler,2011
Cust11761,Ford,Escape,1997
Cust11762,Ford,Fusion,2009
Cust11765,Ford,Neon,1998
Cust11766,Chevrolet,Silverado,1996
Cust11767,Accura,Civic,1996
Cust11769,Chevrolet,Tahoe,1995
Cust11770,Suburu,Forrestor,2009
Cust11776,BMW,Maxima,2004
Cust11778,Mercedes,Legacy,1998
Cust1178,Volkswagen,Jetta,2003
Cust11780,Dodge,RAM,2007
Cust11782,BMW,M5,2003
Cust11783,BMW,3 Series,2007
Cust11784,BMW,X6,2000
Cust11786,BMW,X6,2008
Cust11787,Ford,Escape,2003
Cust11788,Audi,Silverado,1997
Cust11789,Honda,Impreza,2008
Cust11790,Ford,Jetta,2007
Cust11791,Nissan,Maxima,2013
Cust11792,Ford,Fusion,2012
Cust11793,Audi,A3,2002
Cust11795,Chevrolet,Tahoe,2003
Cust11796,Saab,95,1997
Cust11799,Chevrolet,95,2005
Cust1180,Chevrolet,Silverado,2010
Cust11801,Toyota,A3,2013
Cust11802,Chevrolet,Tahoe,1998
Cust11803,BMW,M5,1997
Cust11804,Dodge,ML350,1998
Cust11805,Ford,Escape,2000
Cust11806,Chevrolet,Malibu,2006
Cust11807,Honda,Passat,2010
Cust11808,Ford,MDX,2000
Cust11809,Audi,A3,2002
Cust1181,Audi,A3,2006
Cust11811,Dodge,RAM,2002
Cust11812,Chevrolet,Malibu,2011
Cust11813,Mercedes,ML350,2011
Cust11814,Ford,F150,2010
Cust11815,Honda,ML350,1996
Cust11816,Honda,RAM,1995
Cust11817,Mercedes,E400,1998
Cust11818,Toyota,A3,2011
Cust11819,Toyota,Highlander,2011
Cust1182,Dodge,Neon,1997
Cust11820,Suburu,Legacy,2007
Cust11821,Mercedes,Camry,2009
Cust11822,Honda,X5,2006
Cust11823,Volkswagen,Jetta,2007
Cust11824,Dodge,RAM,2012
Cust11826,Nissan,RAM,2007
Cust11827,Dodge,Highlander,2004
Cust11829,Dodge,Jetta,2012
Cust1183,Accura,RSX,2009
Cust11831,Suburu,Impreza,2001
Cust11832,BMW,X5,1999
Cust11833,Suburu,Impreza,2011
Cust11834,BMW,Tahoe,2008
Cust11835,Chevrolet,Tahoe,2005
Cust11836,,A5,2002
Cust11837,Nissan,Malibu,2012
Cust11838,Suburu,Forrestor,2003
Cust11839,Ford,Escape,2012
Cust1184,Chevrolet,Malibu,2011
Cust11840,Mercedes,E400,2013
Cust11841,,F150,2000
Cust11842,Ford,Fusion,2010
Cust11844,Saab,Jetta,1999
Cust11845,Nissan,Maxima,1997
Cust11846,Saab,93,1998
Cust11847,Audi,Maxima,1999
Cust11848,Ford,Fusion,2009
Cust11849,Jeep,Impreza,2008
Cust1185,Mercedes,C300,2013
Cust11850,BMW,X6,2006
Cust11853,BMW,Accord,2006
Cust11854,Saab,92x,2003
Cust11856,Accura,MDX,2011
Cust11857,Dodge,RAM,2012
Cust11858,BMW,M5,2001
